,LeadID,ContaMediaAccount,Distance,SemDistCosine,SemDistHamming,SemDistCorrel,DistVIPHamming,WeightSem,Final,Final2,LeadLong,LeadLat,AgentLong,AgentLat,StoryLead,StoryAgent,VIPLeadStory,VIPAgentStory
6105,10153,126,120.29332064123139,0.983319885408829,0.5444444444444445,1.3569822995825318,0.10000000000000009,0.6,153.26081082267777,0.4231155470940381,-7.25,41.93,-8.52,41.41,"[10.0, 52.0, 2.0, 1.0, 18.0, 7.0, 6.0, 50.0, 1.0]","[10.0, 40.0, 2.0, 1.0, 17.0, 6.0, 10.0, 30.0, 1.0]",['3' '3' '3' '3'],['2' '0' '1' '0']
6086,10153,107,163.81649703505903,0.9959204358287531,0.5444444444444445,0.7536762106943719,0.10000000000000009,0.725,127.19005170730661,0.396670504207997,-7.25,41.93,-7.86,40.53,"[10.0, 52.0, 2.0, 1.0, 18.0, 7.0, 6.0, 50.0, 1.0]","[8.0, 53.0, 2.0, 6.0, 18.0, 3.0, 5.0, 50.0, 1.0]",['3' '3' '3' '3'],['0' '2' '1' '0']
6114,10153,135,120.87629719661325,0.9792004153140518,0.43333333333333346,0.6369481241138917,0.10000000000000009,0.5499999999999999,84.30301384916963,0.24183391432763096,-7.25,41.93,-8.62,41.56,"[10.0, 52.0, 2.0, 1.0, 18.0, 7.0, 6.0, 50.0, 1.0]","[8.0, 44.0, 2.0, 6.0, 9.0, 6.0, 6.0, 30.0, 1.0]",['3' '3' '3' '3'],['5' '0' '1' '1']
6050,10152,111,3.5165174239753885,0.8794022570323534,0.10000000000000009,0.18704541938941954,0.10000000000000009,0,0.0,0.02228190931172696,-8.48,41.4,-8.52,41.41,"[8.0, 18.0, 10.0, 1.0, 1.0, 7.0, 2.0, 20.0, 1.0]","[5.0, 43.0, 2.0, 6.0, 10.0, 1.0, 7.0, 30.0, 0.0]",['1' '1' '1' '1'],['0' '0' '0' '0']
6065,10152,126,3.5165174239753885,0.8873638392481321,0.3222222222222223,0.33438477783516757,0.3500000000000001,0,0.0,0.02228190931172696,-8.48,41.4,-8.52,41.41,"[8.0, 18.0, 10.0, 1.0, 1.0, 7.0, 2.0, 20.0, 1.0]","[10.0, 40.0, 2.0, 1.0, 17.0, 6.0, 10.0, 30.0, 1.0]",['1' '1' '1' '1'],['2' '0' '1' '0']
6034,10151,135,11.871104155021722,0.9918867084389293,0.6555555555555557,1.4696432774953714,0.10000000000000009,0.8666666666666667,329.4582983114467,0.6970348302382027,-8.57,41.66,-8.62,41.56,"[8.0, 40.0, 2.0, 6.0, 13.0, 10.0, 4.0, 30.0, 1.0]","[8.0, 44.0, 2.0, 6.0, 9.0, 6.0, 6.0, 30.0, 1.0]",['3' '3' '3' '3'],['5' '0' '1' '1']
6019,10151,120,13.976102318093771,0.9760266482101176,0.6555555555555557,1.2205954363752898,0.10000000000000009,0.5666666666666667,224.9869030402159,0.484959201718795,-8.57,41.66,-8.62,41.54,"[8.0, 40.0, 2.0, 6.0, 13.0, 10.0, 4.0, 30.0, 1.0]","[8.0, 27.0, 2.0, 6.0, 13.0, 12.0, 8.0, 20.0, 1.0]",['3' '3' '3' '3'],['4' '0' '1' '1']
6013,10151,114,151.53488216968125,0.9745742068207492,0.6555555555555557,0.9999281376115826,0.10000000000000009,0.5666666666666667,149.87524678072305,0.44876836715850926,-8.57,41.66,-7.95,40.38,"[8.0, 40.0, 2.0, 6.0, 13.0, 10.0, 4.0, 30.0, 1.0]","[8.0, 27.0, 2.0, 6.0, 13.0, 7.0, 10.0, 20.0, 1.0]",['3' '3' '3' '3'],['8' '1' '1' '1']
6025,10151,126,28.108532052920303,0.9838966481977104,0.5444444444444445,0.6103882262893241,0.10000000000000009,0.75,173.15451123442688,0.38866021490011876,-8.57,41.66,-8.52,41.41,"[8.0, 40.0, 2.0, 6.0, 13.0, 10.0, 4.0, 30.0, 1.0]","[10.0, 40.0, 2.0, 1.0, 17.0, 6.0, 10.0, 30.0, 1.0]",['3' '3' '3' '3'],['2' '0' '1' '0']
6006,10151,107,139.0233953480943,0.9815760961006891,0.5444444444444445,0.8321905149554525,0.10000000000000009,0.5666666666666667,116.77280231259496,0.3424907153614464,-8.57,41.66,-7.86,40.53,"[8.0, 40.0, 2.0, 6.0, 13.0, 10.0, 4.0, 30.0, 1.0]","[8.0, 53.0, 2.0, 6.0, 18.0, 3.0, 5.0, 50.0, 1.0]",['3' '3' '3' '3'],['0' '2' '1' '0']
6000,10151,101,10.545539832436518,0.9554597091665118,0.43333333333333346,0.4956029200138477,0.10000000000000009,0.5,94.45029134196453,0.21509415741064355,-8.57,41.66,-8.61,41.57,"[8.0, 40.0, 2.0, 6.0, 13.0, 10.0, 4.0, 30.0, 1.0]","[10.0, 50.0, 2.0, 6.0, 2.0, 3.0, 7.0, 50.0, 1.0]",['3' '3' '3' '3'],['8' '2' '1' '1']
6012,10151,113,17.565188931793877,0.9414531355708575,0.3222222222222223,0.29257225125204717,0.10000000000000009,0.6000000000000001,67.7593177304336,0.16241719394783594,-8.57,41.66,-8.69,41.53,"[8.0, 40.0, 2.0, 6.0, 13.0, 10.0, 4.0, 30.0, 1.0]","[10.0, 46.0, 2.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['3' '3' '3' '3'],['6' '0' '1' '0']
5983,10150,124,206.41456481568048,0.9561664190193165,0.6555555555555557,0.6718646785494499,0.3500000000000001,0.9,163.31492412355462,0.5734116721742951,-8.91,38.97,-7.91,40.66,"[5.0, 24.0, 10.0, 6.0, 10.0, 3.0, 10.0, 20.0, 0.0]","[5.0, 27.0, 10.0, 6.0, 2.0, 6.0, 4.0, 20.0, 0.0]",['1' '1' '1' '1'],['7' '0' '1' '0']
5969,10150,110,241.56943341982884,0.9467400009472317,0.5444444444444445,0.435043815127095,0.6000000000000001,0.5,68.96639845643695,0.28294203454447725,-8.91,38.97,-8.29,41.09,"[5.0, 24.0, 10.0, 6.0, 10.0, 3.0, 10.0, 20.0, 0.0]","[5.0, 24.0, 5.0, 1.0, 2.0, 5.0, 5.0, 20.0, 0.0]",['1' '1' '1' '1'],['6' '0' '1' '1']
5946,10149,127,69.06915870832273,0.9820747005704425,0.5444444444444445,0.725464012306395,0.10000000000000009,0.6666666666666666,150.83565781039465,0.37078176229109433,-7.91,40.5,-7.96,41.12,"[2.0, 50.0, 10.0, 6.0, 10.0, 7.0, 6.0, 50.0, 0.0]","[2.0, 40.0, 10.0, 6.0, 2.0, 4.0, 7.0, 30.0, 0.0]",['10' '10' '10' '10'],['9' '0' '1' '1']
5956,10149,137,6.135583391154732,0.9872765639859925,0.43333333333333346,0.5918267989869377,0.10000000000000009,0.6,115.21057874501749,0.255506882648616,-7.91,40.5,-7.86,40.54,"[2.0, 50.0, 10.0, 6.0, 10.0, 7.0, 6.0, 50.0, 0.0]","[2.0, 38.0, 10.0, 1.0, 8.0, 3.0, 7.0, 30.0, 0.0]",['10' '10' '10' '10'],['1' '2' '1' '1']
5926,10149,107,5.384517702278879,0.9835864346073927,0.3222222222222223,0.32537083050846366,0.10000000000000009,0,0.0,0.02223995238973594,-7.91,40.5,-7.86,40.53,"[2.0, 50.0, 10.0, 6.0, 10.0, 7.0, 6.0, 50.0, 0.0]","[8.0, 53.0, 2.0, 6.0, 18.0, 3.0, 5.0, 50.0, 1.0]",['10' '10' '10' '10'],['0' '2' '1' '0']
5941,10149,122,6.135583391154732,0.9801021507105977,0.21111111111111125,0.34076726844102795,0.10000000000000009,0,0.0,0.02222306046900033,-7.91,40.5,-7.86,40.54,"[2.0, 50.0, 10.0, 6.0, 10.0, 7.0, 6.0, 50.0, 0.0]","[8.0, 36.0, 10.0, 1.0, 9.0, 6.0, 7.0, 30.0, 1.0]",['10' '10' '10' '10'],['0' '0' '1' '0']
5880,10148,101,7.1227981203200725,0.9840107940289248,0.6555555555555557,0.5350376892195365,0.10000000000000009,0.9333333333333333,263.45038888392804,0.5567161043023516,-8.64,41.63,-8.61,41.57,"[10.0, 48.0, 2.0, 1.0, 13.0, 7.0, 7.0, 50.0, 1.0]","[10.0, 50.0, 2.0, 6.0, 2.0, 3.0, 7.0, 50.0, 1.0]",['3' '3' '3' '3'],['8' '2' '1' '1']
5892,10148,113,11.87178101744806,0.980290610014122,0.6555555555555557,0.4639058238276508,0.10000000000000009,0.9333333333333333,254.08495822877265,0.5426227561429628,-8.64,41.63,-8.69,41.53,"[10.0, 48.0, 2.0, 1.0, 13.0, 7.0, 7.0, 50.0, 1.0]","[10.0, 46.0, 2.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['3' '3' '3' '3'],['6' '0' '1' '0']
5905,10148,126,26.424284188931598,0.9741878928807737,0.5444444444444445,1.3724272164756,0.10000000000000009,0.7333333333333333,220.77499084910744,0.4879491086965422,-8.64,41.63,-8.52,41.41,"[10.0, 48.0, 2.0, 1.0, 13.0, 7.0, 7.0, 50.0, 1.0]","[10.0, 40.0, 2.0, 1.0, 17.0, 6.0, 10.0, 30.0, 1.0]",['3' '3' '3' '3'],['2' '0' '1' '0']
5907,10148,128,10.837172914282807,0.9942875283841924,0.5444444444444445,1.1862577181163885,0.10000000000000009,0.5366666666666666,173.4580189634948,0.37671882569973203,-8.64,41.63,-8.69,41.54,"[10.0, 48.0, 2.0, 1.0, 13.0, 7.0, 7.0, 50.0, 1.0]","[10.0, 55.0, 5.0, 1.0, 20.0, 8.0, 8.0, 50.0, 1.0]",['3' '3' '3' '3'],['4' '0' '0' '0']
5886,10148,107,138.68900357125136,0.9924245494764288,0.43333333333333346,0.6234962963919194,0.10000000000000009,0.625,88.25786190333915,0.26327935808886116,-8.64,41.63,-7.86,40.53,"[10.0, 48.0, 2.0, 1.0, 13.0, 7.0, 7.0, 50.0, 1.0]","[8.0, 53.0, 2.0, 6.0, 18.0, 3.0, 5.0, 50.0, 1.0]",['3' '3' '3' '3'],['0' '2' '1' '0']
5914,10148,135,7.9593475755611705,0.975462485366218,0.3222222222222223,0.687030515926207,0.10000000000000009,0.65,89.84359482099852,0.20477583477375322,-8.64,41.63,-8.62,41.56,"[10.0, 48.0, 2.0, 1.0, 13.0, 7.0, 7.0, 50.0, 1.0]","[8.0, 44.0, 2.0, 6.0, 9.0, 6.0, 6.0, 30.0, 1.0]",['3' '3' '3' '3'],['5' '0' '1' '1']
5910,10148,131,5.099382525692238,0.9909064466746609,0.5444444444444445,0.45601315528860104,0.10000000000000009,0,0.0,0.02224636189299967,-8.64,41.63,-8.61,41.59,"[10.0, 48.0, 2.0, 1.0, 13.0, 7.0, 7.0, 50.0, 1.0]","[2.0, 51.0, 2.0, 1.0, 13.0, 4.0, 11.0, 50.0, 0.0]",['3' '3' '3' '3'],['6' '1' '1' '0']
5895,10148,116,6.093648044896157,0.9765458115307197,0.43333333333333346,0.29443533707897607,0.10000000000000009,0,0.0,0.02222400395867279,-8.64,41.63,-8.61,41.58,"[10.0, 48.0, 2.0, 1.0, 13.0, 7.0, 7.0, 50.0, 1.0]","[2.0, 54.0, 2.0, 6.0, 2.0, 7.0, 11.0, 50.0, 0.0]",['3' '3' '3' '3'],['4' '1' '1' '0']
5878,10147,139,60.05113499860192,0.9817205335879976,0.6555555555555557,0.9645661732431587,0.10000000000000009,0.65,206.33757609505872,0.48997850029650175,-7.92,41.21,-7.91,40.67,"[10.0, 32.0, 10.0, 1.0, 10.0, 1.0, 6.0, 30.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 11.0, 10.0, 6.0, 30.0, 1.0]",['10' '10' '10' '10'],['0' '2' '0' '1']
5861,10147,122,74.67119848522562,0.9917081284602457,0.5444444444444445,0.9854401118242468,0.10000000000000009,0.65,160.98927668454118,0.39912896828523453,-7.92,41.21,-7.86,40.54,"[10.0, 32.0, 10.0, 1.0, 10.0, 1.0, 6.0, 30.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 9.0, 6.0, 7.0, 30.0, 1.0]",['10' '10' '10' '10'],['0' '0' '1' '0']
5832,10146,133,104.80041047183174,0.9908853838821517,0.6555555555555557,0.9272034390818468,0.10000000000000009,0.9666666666666667,247.84452539292403,0.647017235837909,-8.47,41.46,-7.31,41.83,"[5.0, 47.0, 10.0, 6.0, 10.0, 12.0, 11.0, 50.0, 0.0]","[5.0, 48.0, 10.0, 6.0, 1.0, 10.0, 8.0, 50.0, 0.0]",['10' '10' '10' '10'],['6' '2' '1' '0']
5810,10146,111,6.948705192054065,0.9624016119998842,0.5444444444444445,0.49249264418037864,0.10000000000000009,0,0.0,0.022204758382111386,-8.47,41.46,-8.52,41.41,"[5.0, 47.0, 10.0, 6.0, 10.0, 12.0, 11.0, 50.0, 0.0]","[5.0, 43.0, 2.0, 6.0, 10.0, 1.0, 7.0, 30.0, 0.0]",['10' '10' '10' '10'],['0' '0' '0' '0']
5825,10146,126,6.948705192054065,0.955973004528853,0.10000000000000009,0.27129995444675276,0.10000000000000009,0,0.0,0.022204758382111386,-8.47,41.46,-8.52,41.41,"[5.0, 47.0, 10.0, 6.0, 10.0, 12.0, 11.0, 50.0, 0.0]","[10.0, 40.0, 2.0, 1.0, 17.0, 6.0, 10.0, 30.0, 1.0]",['10' '10' '10' '10'],['2' '0' '1' '0']
5765,10145,106,294.38029939280597,0.9973216452658046,0.7666666666666668,1.0254446615234887,0.10000000000000009,0.9666666666666667,160.7419964230955,0.796083587586159,-8.23,41.2,-9.11,38.64,"[8.0, 51.0, 10.0, 1.0, 17.0, 5.0, 2.0, 50.0, 1.0]","[8.0, 50.0, 10.0, 6.0, 17.0, 3.0, 2.0, 50.0, 1.0]",['3' '3' '3' '3'],['9' '0' '0' '1']
5781,10145,122,79.7106294718216,0.9844285666321124,0.5444444444444445,0.7259155306460423,0.10000000000000009,0.5,119.40970820683464,0.3046140417923001,-8.23,41.2,-7.86,40.54,"[8.0, 51.0, 10.0, 1.0, 17.0, 5.0, 2.0, 50.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 9.0, 6.0, 7.0, 30.0, 1.0]",['3' '3' '3' '3'],['0' '0' '1' '0']
5798,10145,139,64.77419543208364,0.9807712491291461,0.5444444444444445,0.6797944765861593,0.10000000000000009,0.5,121.21246368613222,0.2993668386597631,-8.23,41.2,-7.91,40.67,"[8.0, 51.0, 10.0, 1.0, 17.0, 5.0, 2.0, 50.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 11.0, 10.0, 6.0, 30.0, 1.0]",['3' '3' '3' '3'],['0' '2' '0' '1']
5751,10144,132,86.73958982530252,0.9580769385914564,0.7666666666666668,1.1622881650331436,0.10000000000000009,0.9666666666666667,333.40723987388833,0.8271015629407727,-7.85,40.76,-8.57,41.32,"[5.0, 23.0, 2.0, 1.0, 8.0, 12.0, 10.0, 20.0, 0.0]","[5.0, 24.0, 2.0, 1.0, 13.0, 3.0, 10.0, 20.0, 0.0]",['10' '10' '10' '10'],['1' '0' '1' '0']
5740,10144,121,258.1888502066666,0.9753967956195203,0.5444444444444445,0.6445254553452986,0.10000000000000009,0.7333333333333333,88.13730952700118,0.38003847315881106,-7.85,40.76,-9.11,38.65,"[5.0, 23.0, 2.0, 1.0, 8.0, 12.0, 10.0, 20.0, 0.0]","[5.0, 31.0, 2.0, 6.0, 13.0, 12.0, 6.0, 30.0, 0.0]",['10' '10' '10' '10'],['1' '2' '1' '1']
5729,10144,110,52.086442806016294,0.951884020809597,0.5444444444444445,0.5568095948457731,0.10000000000000009,0.6766666666666666,147.19229240611816,0.3497816001481424,-7.85,40.76,-8.29,41.09,"[5.0, 23.0, 2.0, 1.0, 8.0, 12.0, 10.0, 20.0, 0.0]","[5.0, 24.0, 5.0, 1.0, 2.0, 5.0, 5.0, 20.0, 0.0]",['10' '10' '10' '10'],['6' '0' '1' '1']
5755,10144,136,256.1632051729934,0.9416979010837933,0.5444444444444445,0.6350967610065189,0.10000000000000009,0.6,75.29381682181435,0.32440303088730194,-7.85,40.76,-9.11,38.67,"[5.0, 23.0, 2.0, 1.0, 8.0, 12.0, 10.0, 20.0, 0.0]","[5.0, 35.0, 2.0, 1.0, 13.0, 4.0, 4.0, 30.0, 0.0]",['10' '10' '10' '10'],['5' '0' '1' '1']
5742,10144,123,41.7965580917256,0.9341542443333726,0.43333333333333346,0.4035150245544515,0.10000000000000009,0.5833333333333334,94.459787157649,0.22755819172172337,-7.85,40.76,-7.57,40.45,"[5.0, 23.0, 2.0, 1.0, 8.0, 12.0, 10.0, 20.0, 0.0]","[5.0, 28.0, 5.0, 6.0, 11.0, 5.0, 2.0, 20.0, 0.0]",['10' '10' '10' '10'],['1' '2' '0' '1']
5685,10143,106,250.4529627689486,0.9919537236703638,0.5444444444444445,0.9711627509874676,0.10000000000000009,0.65,93.99112651001668,0.39244399205927327,-7.52,40.53,-9.11,38.64,"[10.0, 54.0, 10.0, 6.0, 9.0, 4.0, 5.0, 50.0, 1.0]","[8.0, 50.0, 10.0, 6.0, 17.0, 3.0, 2.0, 50.0, 1.0]",['3' '3' '3' '3'],['9' '0' '0' '1']
5674,10142,135,123.23867564029098,0.987322169434715,0.6555555555555557,0.552668366470214,0.6000000000000001,0.9,208.5228754218002,0.5728718080079385,-7.82,40.63,-8.62,41.56,"[8.0, 41.0, 2.0, 1.0, 8.0, 6.0, -1.0, 30.0, 1.0]","[8.0, 44.0, 2.0, 6.0, 9.0, 6.0, 6.0, 30.0, 1.0]",['1' '1' '1' '1'],['5' '0' '1' '1']
